accession	country	location	description	scientific_name	bio_material	culture_collection	specimen_voucher	sample_accession	study_accession	collected_by	collection_date	tax_id	identified_by	nums	colls	verbatimRecordedByID	recordedByLastName	recordedBy.x	recordedByID	numbers	gbifbc	taxon	taxonLabel	gbifID	scientificName	countryCode	recordedBy	eventDate	institutionCode	basisOfRecord
HQ454569			Llimonaea flexuosa voucher Ertz 13880 (BR) large subunit ribosomal RNA gene, partial sequence.	Llimonaea flexuosa			Ertz 13880 (BR)					1016803		13880		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	13880	BR5030012324059	http://www.wikidata.org/entity/Q21278172	Llimonaea flexuosa	2243315934	Llimonaea flexuosa Egea, Torrente & Mies	ES	Ertz D.	2009-08-29T00:00:00	BR	PRESERVED_SPECIMEN
HQ454574			Opegrapha medusulina voucher Ertz 10024 (BR) large subunit ribosomal RNA gene, partial sequence.	Opegrapha medusulina			Ertz 10024 (BR)					1016806		10024		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10024	BR5030014279203	http://www.wikidata.org/entity/Q21297685	Opegrapha medusulina	2243316879	Opegrapha medusulina Nyl.	GA	Ertz D.	2006-04-21T00:00:00	BR	PRESERVED_SPECIMEN
HQ454582			Reichlingia leopoldii voucher Ertz 13294 (BR) large subunit ribosomal RNA gene, partial sequence.	Reichlingia leopoldii			Ertz 13294 (BR)					1016814		13294		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	13294	BR5030011868349	http://www.wikidata.org/entity/Q10650625	Reichlingia leopoldii	1840755139	Reichlingia leopoldii Diederich & Scheid.	BE	Ertz D.	2008-12-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454583			Reichlingia leopoldii voucher Ertz 13295 (BR) large subunit ribosomal RNA gene, partial sequence.	Reichlingia leopoldii			Ertz 13295 (BR)					1016814		13295		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	13295	BR5030011870366	http://www.wikidata.org/entity/Q10650625	Reichlingia leopoldii	1840755170	Reichlingia leopoldii Diederich & Scheid.	BE	Ertz D.	2008-12-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454622			Sclerophyton elegans voucher Ertz 13204 (BR) large subunit ribosomal RNA gene, partial sequence.	Sclerophyton elegans			Ertz 13204 (BR)					1016823		13204		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	13204	BR5030007472031	http://www.wikidata.org/entity/Q17388296	Sclerophyton elegans	1840751361	Sclerophyton elegans Eschw.	MG	Ertz D.	2008-10-12T00:00:00	BR	PRESERVED_SPECIMEN
HQ454635			Sigridea californica voucher Ertz 12456 (BR) large subunit ribosomal RNA gene, partial sequence.	Sigridea californica			Ertz 12456 (BR)					72322		12456		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	12456	BR5030008111601	http://www.wikidata.org/entity/Q10667700	Sigridea californica	1840751870	Sigridea californica (Tuck.) Tehler	US	Ertz D.	2008-07-19T00:00:00	BR	PRESERVED_SPECIMEN
HQ454640			Syncesia glyphysoides voucher Ertz 10000 (BR) large subunit ribosomal RNA gene, partial sequence.	Syncesia glyphysoides			Ertz 10000 (BR)					1016830		10000		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10000	BR5030013025276	http://www.wikidata.org/entity/Q15027335	Syncesia glyphysoides	2243316617	Syncesia glyphysoides (Fée) Tehler	GA	Ertz D.	2006-04-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454640			Syncesia glyphysoides voucher Ertz 10000 (BR) large subunit ribosomal RNA gene, partial sequence.	Syncesia glyphysoides			Ertz 10000 (BR)					1016830		10000		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10000	BR5030013022244	http://www.wikidata.org/entity/Q15027335	Syncesia glyphysoides	2243316123	Syncesia glyphysoides (Fée) Tehler	GA	Ertz D.	2006-04-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454640			Syncesia glyphysoides voucher Ertz 10000 (BR) large subunit ribosomal RNA gene, partial sequence.	Syncesia glyphysoides			Ertz 10000 (BR)					1016830		10000		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10000	BR5030008149017	http://www.wikidata.org/entity/Q15027335	Syncesia glyphysoides	2243315885	Syncesia glyphysoides (Fée) Tehler	GA	Ertz D.	2006-04-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454640			Syncesia glyphysoides voucher Ertz 10000 (BR) large subunit ribosomal RNA gene, partial sequence.	Syncesia glyphysoides			Ertz 10000 (BR)					1016830		10000		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10000	BR5030013024262	http://www.wikidata.org/entity/Q15027335	Syncesia glyphysoides	2243315948	Syncesia glyphysoides (Fée) Tehler	GA	Ertz D.	2006-04-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454640			Syncesia glyphysoides voucher Ertz 10000 (BR) large subunit ribosomal RNA gene, partial sequence.	Syncesia glyphysoides			Ertz 10000 (BR)					1016830		10000		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10000	BR5030013023258	http://www.wikidata.org/entity/Q15027335	Syncesia glyphysoides	2243316048	Syncesia glyphysoides (Fée) Tehler	GA	Ertz D.	2006-04-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454640			Syncesia glyphysoides voucher Ertz 10000 (BR) large subunit ribosomal RNA gene, partial sequence.	Syncesia glyphysoides			Ertz 10000 (BR)					1016830		10000		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10000	BR5030015043087	http://www.wikidata.org/entity/Q15027335	Syncesia glyphysoides	2243316252	Syncesia glyphysoides (Fée) Tehler	GA	Ertz D.	2006-04-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454641			Syncesia graphica voucher Ertz 12059 (BR) large subunit ribosomal RNA gene, partial sequence.	Syncesia graphica			Ertz 12059 (BR)					1016833		12059		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	12059	BR5030004772196	http://www.wikidata.org/entity/Q10687349	Syncesia graphica	1840749157	Syncesia graphica (Fr.) Tehler	EC	Ertz D.	2007-11-23T00:00:00	BR	PRESERVED_SPECIMEN
HQ454642			Syncesia leprobola voucher Ertz 12054 (BR) large subunit ribosomal RNA gene, partial sequence.	Syncesia leprobola			Ertz 12054 (BR)					415650		12054		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	12054	BR5030004769165	http://www.wikidata.org/entity/Q10687351	Syncesia leprobola	1840749064	Syncesia leprobola Nyl. ex Tehler	EC	Ertz D.	2007-11-23T00:00:00	BR	PRESERVED_SPECIMEN
HQ454643			Syncesia myrticola voucher Ertz 10555 (BR) large subunit ribosomal RNA gene, partial sequence.	Syncesia myrticola			Ertz 10555 (BR)					1016836		10555		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10555	BR5030000624420	http://www.wikidata.org/entity/Q10687355	Syncesia myrticola	1840746059	Syncesia myrticola (Fée) Tehler	PT	Ertz D.	2007-04-06T00:00:00	BR	PRESERVED_SPECIMEN
HQ454643			Syncesia myrticola voucher Ertz 10555 (BR) large subunit ribosomal RNA gene, partial sequence.	Syncesia myrticola			Ertz 10555 (BR)					1016836		10555		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10555	BR5030004601427	http://www.wikidata.org/entity/Q10687355	Syncesia myrticola	1840748965	Syncesia myrticola (Fée) Tehler	PT	Ertz D.	2007-04-06T00:00:00	BR	PRESERVED_SPECIMEN
HQ454643			Syncesia myrticola voucher Ertz 10555 (BR) large subunit ribosomal RNA gene, partial sequence.	Syncesia myrticola			Ertz 10555 (BR)					1016836		10555		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10555	BR5030021800728	http://www.wikidata.org/entity/Q10687355	Syncesia myrticola	1840761191	Syncesia myrticola (Fée) Tehler	PT	Ertz D.	2007-04-06T00:00:00	BR	PRESERVED_SPECIMEN
HQ454644			Syncesia intercedens voucher Ertz 11059 (BR) large subunit ribosomal RNA gene, partial sequence.	Syncesia intercedens			Ertz 11059 (BR)					1016834		11059		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	11059	BR5030028793818	http://www.wikidata.org/entity/Q10687352	Syncesia intercedens	1840767461	Syncesia intercedens (Müll.Arg.) Tehler	RW	Ertz D.	2007-08-10T00:00:00	BR	PRESERVED_SPECIMEN
HQ454657			Arthothelium galapagoense voucher Ertz 11654 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Arthothelium galapagoense			Ertz 11654 (BR)					1010675		11654		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	11654	BR5030003760743	http://www.wikidata.org/entity/Q21243212	Arthothelium galapagoense	1840748308	Arthothelium galapagoense Huneck & Follmann	EC	Ertz D.	2007-10-25T00:00:00	BR	PRESERVED_SPECIMEN
HQ454658			Arthothelium galapagoense voucher Ertz 11790 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Arthothelium galapagoense			Ertz 11790 (BR)					1010675		11790		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	11790	BR5030003858754	http://www.wikidata.org/entity/Q21243212	Arthothelium galapagoense	1840748327	Arthothelium galapagoense Huneck & Follmann	EC	Ertz D.	2007-11-12T00:00:00	BR	PRESERVED_SPECIMEN
HQ454661			Chrysothrix chrysophthalma voucher Ertz 10927 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Chrysothrix chrysophthalma			Ertz 10927 (BR)					1010678		10927		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10927	BR5030001752061	http://www.wikidata.org/entity/Q10431261	Chrysothrix chrysophthalma	1840746804	Chrysothrix chrysophthalma (P.James) P.James & J.R.Laundon	ES	Ertz D.	2007-07-24T00:00:00	BR	PRESERVED_SPECIMEN
HQ454688			Lecanographa atropunctata voucher Ertz 9869 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Lecanographa atropunctata			Ertz 9869 (BR)					1010839		9869		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	9869	BR5030008148003	http://www.wikidata.org/entity/Q10555608	Lecanographa atropunctata	1840751764	Lecanographa atropunctata Sparrius, Saipunk. & Wolseley	GA	Ertz D.	2006-04-16T00:00:00	BR	PRESERVED_SPECIMEN
HQ454689			Lecanographa dialeuca voucher Ertz 10543 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Lecanographa dialeuca			Ertz 10543 (BR)					1016794		10543		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10543	BR5030000636546	http://www.wikidata.org/entity/Q21273252	Lecanographa dialeuca	1840746131	Lecanographa dialeuca (Cromb.) Egea & Torrente	PT	Ertz D.	2007-04-06T00:00:00	BR	PRESERVED_SPECIMEN
HQ454690			Lecanographa dialeuca voucher Ertz 10569 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Lecanographa dialeuca			Ertz 10569 (BR)					1016794		10569		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10569	BR5030000610287	http://www.wikidata.org/entity/Q21273252	Lecanographa dialeuca	2243315092	Lecanographa dialeuca (Cromb.) Egea & Torrente	PT	Ertz D.	2007-04-06T00:00:00	BR	PRESERVED_SPECIMEN
HQ454701			Lecanographa uniseptata voucher Ertz 9859 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Lecanographa uniseptata			Ertz 9859 (BR)					1016801		9859		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	9859	BR5030008147969	http://www.wikidata.org/entity/Q17390961	Lecanographa uniseptata	2243315649	Lecanographa uniseptata Ertz, van den Boom, Tehler & Degreef	GA	Ertz D.	2006-04-16T00:00:00	BR	PRESERVED_SPECIMEN
HQ454701			Lecanographa uniseptata voucher Ertz 9859 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Lecanographa uniseptata			Ertz 9859 (BR)					1016801		9859		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	9859	BR5030015094591	http://www.wikidata.org/entity/Q17390961	Lecanographa uniseptata	2243316988	Lecanographa uniseptata Ertz, van den Boom, Tehler & Degreef	GA	Ertz D.	2006-04-16T00:00:00	BR	PRESERVED_SPECIMEN
HQ454701			Lecanographa uniseptata voucher Ertz 9859 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Lecanographa uniseptata			Ertz 9859 (BR)					1016801		9859		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	9859	BR5030015093587	http://www.wikidata.org/entity/Q17390961	Lecanographa uniseptata	2243316620	Lecanographa uniseptata Ertz, van den Boom, Tehler & Degreef	GA	Ertz D.	2006-04-16T00:00:00	BR	PRESERVED_SPECIMEN
HQ454709			Llimonaea flexuosa voucher Ertz 13880 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Llimonaea flexuosa			Ertz 13880 (BR)					1016803		13880		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	13880	BR5030012324059	http://www.wikidata.org/entity/Q21278172	Llimonaea flexuosa	2243315934	Llimonaea flexuosa Egea, Torrente & Mies	ES	Ertz D.	2009-08-29T00:00:00	BR	PRESERVED_SPECIMEN
HQ454714			Opegrapha medusulina voucher Ertz 10024 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Opegrapha medusulina			Ertz 10024 (BR)					1016806		10024		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10024	BR5030014279203	http://www.wikidata.org/entity/Q21297685	Opegrapha medusulina	2243316879	Opegrapha medusulina Nyl.	GA	Ertz D.	2006-04-21T00:00:00	BR	PRESERVED_SPECIMEN
HQ454723			Reichlingia leopoldii voucher Ertz 13294 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Reichlingia leopoldii			Ertz 13294 (BR)					1016814		13294		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	13294	BR5030011868349	http://www.wikidata.org/entity/Q10650625	Reichlingia leopoldii	1840755139	Reichlingia leopoldii Diederich & Scheid.	BE	Ertz D.	2008-12-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454724			Reichlingia leopoldii voucher Ertz 13295 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Reichlingia leopoldii			Ertz 13295 (BR)					1016814		13295		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	13295	BR5030011870366	http://www.wikidata.org/entity/Q10650625	Reichlingia leopoldii	1840755170	Reichlingia leopoldii Diederich & Scheid.	BE	Ertz D.	2008-12-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454762			Sclerophyton elegans voucher Ertz 13204 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Sclerophyton elegans			Ertz 13204 (BR)					1016823		13204		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	13204	BR5030007472031	http://www.wikidata.org/entity/Q17388296	Sclerophyton elegans	1840751361	Sclerophyton elegans Eschw.	MG	Ertz D.	2008-10-12T00:00:00	BR	PRESERVED_SPECIMEN
HQ454775			Sigridea californica voucher Ertz 12456 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Sigridea californica			Ertz 12456 (BR)					72322		12456		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	12456	BR5030008111601	http://www.wikidata.org/entity/Q10667700	Sigridea californica	1840751870	Sigridea californica (Tuck.) Tehler	US	Ertz D.	2008-07-19T00:00:00	BR	PRESERVED_SPECIMEN
HQ454776			Sigridea californica voucher Ertz 12491 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Sigridea californica			Ertz 12491 (BR)					72322		12491		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	12491	BR5030008131807	http://www.wikidata.org/entity/Q10667700	Sigridea californica	1840751786	Sigridea californica (Tuck.) Tehler	US	Ertz D.	2008-07-19T00:00:00	BR	PRESERVED_SPECIMEN
HQ454780			Syncesia glyphysoides voucher Ertz 10000 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Syncesia glyphysoides			Ertz 10000 (BR)					1016830		10000		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10000	BR5030013025276	http://www.wikidata.org/entity/Q15027335	Syncesia glyphysoides	2243316617	Syncesia glyphysoides (Fée) Tehler	GA	Ertz D.	2006-04-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454780			Syncesia glyphysoides voucher Ertz 10000 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Syncesia glyphysoides			Ertz 10000 (BR)					1016830		10000		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10000	BR5030013022244	http://www.wikidata.org/entity/Q15027335	Syncesia glyphysoides	2243316123	Syncesia glyphysoides (Fée) Tehler	GA	Ertz D.	2006-04-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454780			Syncesia glyphysoides voucher Ertz 10000 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Syncesia glyphysoides			Ertz 10000 (BR)					1016830		10000		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10000	BR5030008149017	http://www.wikidata.org/entity/Q15027335	Syncesia glyphysoides	2243315885	Syncesia glyphysoides (Fée) Tehler	GA	Ertz D.	2006-04-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454780			Syncesia glyphysoides voucher Ertz 10000 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Syncesia glyphysoides			Ertz 10000 (BR)					1016830		10000		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10000	BR5030013024262	http://www.wikidata.org/entity/Q15027335	Syncesia glyphysoides	2243315948	Syncesia glyphysoides (Fée) Tehler	GA	Ertz D.	2006-04-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454780			Syncesia glyphysoides voucher Ertz 10000 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Syncesia glyphysoides			Ertz 10000 (BR)					1016830		10000		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10000	BR5030013023258	http://www.wikidata.org/entity/Q15027335	Syncesia glyphysoides	2243316048	Syncesia glyphysoides (Fée) Tehler	GA	Ertz D.	2006-04-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454780			Syncesia glyphysoides voucher Ertz 10000 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Syncesia glyphysoides			Ertz 10000 (BR)					1016830		10000		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10000	BR5030015043087	http://www.wikidata.org/entity/Q15027335	Syncesia glyphysoides	2243316252	Syncesia glyphysoides (Fée) Tehler	GA	Ertz D.	2006-04-20T00:00:00	BR	PRESERVED_SPECIMEN
HQ454781			Syncesia graphica voucher Ertz 12059 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Syncesia graphica			Ertz 12059 (BR)					1016833		12059		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	12059	BR5030004772196	http://www.wikidata.org/entity/Q10687349	Syncesia graphica	1840749157	Syncesia graphica (Fr.) Tehler	EC	Ertz D.	2007-11-23T00:00:00	BR	PRESERVED_SPECIMEN
HQ454782			Syncesia leprobola voucher Ertz 12054 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Syncesia leprobola			Ertz 12054 (BR)					415650		12054		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	12054	BR5030004769165	http://www.wikidata.org/entity/Q10687351	Syncesia leprobola	1840749064	Syncesia leprobola Nyl. ex Tehler	EC	Ertz D.	2007-11-23T00:00:00	BR	PRESERVED_SPECIMEN
HQ454783			Syncesia myrticola voucher Ertz 10555 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Syncesia myrticola			Ertz 10555 (BR)					1016836		10555		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10555	BR5030000624420	http://www.wikidata.org/entity/Q10687355	Syncesia myrticola	1840746059	Syncesia myrticola (Fée) Tehler	PT	Ertz D.	2007-04-06T00:00:00	BR	PRESERVED_SPECIMEN
HQ454783			Syncesia myrticola voucher Ertz 10555 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Syncesia myrticola			Ertz 10555 (BR)					1016836		10555		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10555	BR5030004601427	http://www.wikidata.org/entity/Q10687355	Syncesia myrticola	1840748965	Syncesia myrticola (Fée) Tehler	PT	Ertz D.	2007-04-06T00:00:00	BR	PRESERVED_SPECIMEN
HQ454783			Syncesia myrticola voucher Ertz 10555 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Syncesia myrticola			Ertz 10555 (BR)					1016836		10555		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	10555	BR5030021800728	http://www.wikidata.org/entity/Q10687355	Syncesia myrticola	1840761191	Syncesia myrticola (Fée) Tehler	PT	Ertz D.	2007-04-06T00:00:00	BR	PRESERVED_SPECIMEN
HQ454784			Syncesia intercedens voucher Ertz 11059 (BR) RNA polymerase II second largest subunit (RPB2) gene, partial cds.	Syncesia intercedens			Ertz 11059 (BR)					1016834		11059		E044	Ertz	Ertz D.	https://orcid.org/0000-0001-8746-3187	11059	BR5030028793818	http://www.wikidata.org/entity/Q10687352	Syncesia intercedens	1840767461	Syncesia intercedens (Müll.Arg.) Tehler	RW	Ertz D.	2007-08-10T00:00:00	BR	PRESERVED_SPECIMEN
HQ608256	Burundi		Coccinia mildbraedii maturase K (matK) gene, partial cds; chloroplast.	Coccinia mildbraedii			M. Reekmans 7399 (BR)					929730		7399		R039|REEKM	Reekmans|Reekmans	Reekmans R.|Reekmans M.	|http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/6578fc2e-a748-4c5d-bf66-185be8b454b0	7399	BR0000016360914	http://www.wikidata.org/entity/Q15532177	Coccinia mildbraedii	1840130404	Coccinia mildbraedii Gilg ex Harms	BI	Reekmans M.	1978-12-29T00:00:00	BR	PRESERVED_SPECIMEN
HQ608350	Burundi		Coccinia mildbraedii ribosomal protein L20 (rpl20) gene, partial cds; and rpl20-rps12 intergenic spacer, partial sequence; chloroplast.	Coccinia mildbraedii			M. Reekmans 7399 (BR)					929730		7399		R039|REEKM	Reekmans|Reekmans	Reekmans R.|Reekmans M.	|http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/6578fc2e-a748-4c5d-bf66-185be8b454b0	7399	BR0000016360914	http://www.wikidata.org/entity/Q15532177	Coccinia mildbraedii	1840130404	Coccinia mildbraedii Gilg ex Harms	BI	Reekmans M.	1978-12-29T00:00:00	BR	PRESERVED_SPECIMEN
HQ608472	Burundi		Coccinia mildbraedii tRNA-Ser (trnS-GCU) gene, partial sequence; trnS-trnG intergenic spacer, complete sequence; and tRNA-Gly (trnG-UCC) gene, partial sequence; chloroplast.	Coccinia mildbraedii			M. Reekmans 7399 (BR)					929730		7399		R039|REEKM	Reekmans|Reekmans	Reekmans R.|Reekmans M.	|http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/6578fc2e-a748-4c5d-bf66-185be8b454b0	7399	BR0000016360914	http://www.wikidata.org/entity/Q15532177	Coccinia mildbraedii	1840130404	Coccinia mildbraedii Gilg ex Harms	BI	Reekmans M.	1978-12-29T00:00:00	BR	PRESERVED_SPECIMEN
